Region;Del;Kon;Tema;Varde_stand
1382 Falkenberg;Livskvalitet;Totalt;T6;62,813120266113714
1382 Falkenberg;Livskvalitet;Totalt;T7;72,743729052329343
1382 Falkenberg;Livskvalitet;Totalt;T8;65,173752822794725
1382 Falkenberg;Livskvalitet;Totalt;T9;59,645598352391346
1383 Varberg;Hållbarhet;Kvinnor;Ekonomi;27,288469502732283
1383 Varberg;Hållbarhet;Kvinnor;Social;68,780170235361552
1383 Varberg;Hållbarhet;Män;Ekonomi;45,117497545523214
1383 Varberg;Hållbarhet;Män;Social;60,249247416191857
1383 Varberg;Hållbarhet;Totalt;Ekonomi;36,508555634893405
1383 Varberg;Hållbarhet;Totalt;Miljö;67,111105446925038
1383 Varberg;Hållbarhet;Totalt;Social;68,513386499304985
1383 Varberg;Livskvalitet;Kvinnor;T1;85,038932146829808
1383 Varberg;Livskvalitet;Kvinnor;T10;77,723814991674274
1383 Varberg;Livskvalitet;Kvinnor;T11;76,573499868034773
1383 Varberg;Livskvalitet;Kvinnor;T12;68,495069242351860
1383 Varberg;Livskvalitet;Kvinnor;T2;24,436702560539132
1383 Varberg;Livskvalitet;Kvinnor;T3;35,051546391752581
1383 Varberg;Livskvalitet;Kvinnor;T4;70,889159561510354
1383 Varberg;Livskvalitet;Kvinnor;T5;54,172091548439155
1383 Varberg;Livskvalitet;Kvinnor;T6;72,864637241911325
1383 Varberg;Livskvalitet;Kvinnor;T7;89,952374298296718
1383 Varberg;Livskvalitet;Kvinnor;T8;42,407085673836853
1383 Varberg;Livskvalitet;Kvinnor;T9;66,246422117150104
1383 Varberg;Livskvalitet;Män;T1;76,640711902113452
1383 Varberg;Livskvalitet;Män;T10;62,589701095121740
1383 Varberg;Livskvalitet;Män;T11;65,094440569630677
1383 Varberg;Livskvalitet;Män;T12;77,213814265444682
1383 Varberg;Livskvalitet;Män;T2;76,496724759000173
1383 Varberg;Livskvalitet;Män;T3;18,556701030927840
1383 Varberg;Livskvalitet;Män;T4;69,427527405602945
1383 Varberg;Livskvalitet;Män;T5;71,530451059989360
1383 Varberg;Livskvalitet;Män;T6;75,942365616169496
1383 Varberg;Livskvalitet;Män;T7;86,161907306706169
1383 Varberg;Livskvalitet;Män;T8;102,725909833064179
1383 Varberg;Livskvalitet;Män;T9;49,345498399674959
1383 Varberg;Livskvalitet;Totalt;T1;52,228621594733234
1383 Varberg;Livskvalitet;Totalt;T10;69,961327886380815
1383 Varberg;Livskvalitet;Totalt;T11;59,346578156441566
1383 Varberg;Livskvalitet;Totalt;T12;72,903848868522800
1383 Varberg;Livskvalitet;Totalt;T2;51,251538174514330
1383 Varberg;Livskvalitet;Totalt;T3;37,592130541628890
1383 Varberg;Livskvalitet;Totalt;T4;70,507487064527012
1383 Varberg;Livskvalitet;Totalt;T5;78,953167454425198
1383 Varberg;Livskvalitet;Totalt;T6;67,343351927609660
1383 Varberg;Livskvalitet;Totalt;T7;88,116585332971113
1383 Varberg;Livskvalitet;Totalt;T8;72,311736704622987
1383 Varberg;Livskvalitet;Totalt;T9;58,398462754534506
1384 Kungsbacka;Hållbarhet;Kvinnor;Ekonomi;35,799905472447321
1384 Kungsbacka;Hållbarhet;Kvinnor;Social;72,625018946536130
1384 Kungsbacka;Hållbarhet;Män;Ekonomi;52,496171923621624
1384 Kungsbacka;Hållbarhet;Män;Social;64,058524308634844
1384 Kungsbacka;Hållbarhet;Totalt;Ekonomi;44,227022007980857
1384 Kungsbacka;Hållbarhet;Totalt;Miljö;69,686335287548943
1384 Kungsbacka;Hållbarhet;Totalt;Social;71,835923213734191
1384 Kungsbacka;Livskvalitet;Kvinnor;T1;91,713014460511673
1384 Kungsbacka;Livskvalitet;Kvinnor;T10;82,890064737758621
1384 Kungsbacka;Livskvalitet;Kvinnor;T11;80,925181528176651
1384 Kungsbacka;Livskvalitet;Kvinnor;T12;71,994848448652817
1384 Kungsbacka;Livskvalitet;Kvinnor;T2;40,099055304921031
1384 Kungsbacka;Livskvalitet;Kvinnor;T3;7,216494845360827
1384 Kungsbacka;Livskvalitet;Kvinnor;T4;62,728380024360554
1384 Kungsbacka;Livskvalitet;Kvinnor;T5;65,493727377462193
1384 Kungsbacka;Livskvalitet;Kvinnor;T6;69,055274289535134
1384 Kungsbacka;Livskvalitet;Kvinnor;T7;91,035328122442081
1384 Kungsbacka;Livskvalitet;Kvinnor;T8;36,333332962340116
1384 Kungsbacka;Livskvalitet;Kvinnor;T9;72,260639659611414
1384 Kungsbacka;Livskvalitet;Män;T1;88,375973303670747
1384 Kungsbacka;Livskvalitet;Män;T10;71,345050429234490
1384 Kungsbacka;Livskvalitet;Män;T11;73,792096770949414
1384 Kungsbacka;Livskvalitet;Män;T12;86,351759653390090
1384 Kungsbacka;Livskvalitet;Män;T2;85,018556286636766
1384 Kungsbacka;Livskvalitet;Män;T3;11,340206185567011
1384 Kungsbacka;Livskvalitet;Män;T4;60,657734470158353
1384 Kungsbacka;Livskvalitet;Män;T5;88,074268151464864
1384 Kungsbacka;Livskvalitet;Män;T6;74,021582725605597
1384 Kungsbacka;Livskvalitet;Män;T7;90,068874029466159
1384 Kungsbacka;Livskvalitet;Män;T8;96,437018149359659
1384 Kungsbacka;Livskvalitet;Män;T9;56,484438429193361
1384 Kungsbacka;Livskvalitet;Totalt;T1;52,330961581254599
1384 Kungsbacka;Livskvalitet;Totalt;T10;77,260498341582490
1384 Kungsbacka;Livskvalitet;Totalt;T11;63,009580493952406
1384 Kungsbacka;Livskvalitet;Totalt;T12;79,222711165645961
1384 Kungsbacka;Livskvalitet;Totalt;T2;62,847221438771712
1384 Kungsbacka;Livskvalitet;Totalt;T3;33,114759839047878
1384 Kungsbacka;Livskvalitet;Totalt;T4;59,642400293570212
1384 Kungsbacka;Livskvalitet;Totalt;T5;86,828892547582427
1384 Kungsbacka;Livskvalitet;Totalt;T6;70,133524777513642
1384 Kungsbacka;Livskvalitet;Totalt;T7;90,595312453880979
1384 Kungsbacka;Livskvalitet;Totalt;T8;65,995688316718400
1384 Kungsbacka;Livskvalitet;Totalt;T9;64,595988244648183
1401 Härryda;Hållbarhet;Kvinnor;Ekonomi;32,801245723514434
1401 Härryda;Hållbarhet;Kvinnor;Social;71,931136587718797
1401 Härryda;Hållbarhet;Män;Ekonomi;48,163746018181861
1401 Härryda;Hållbarhet;Män;Social;69,111373858875282
1401 Härryda;Hållbarhet;Totalt;Ekonomi;40,516468092649227
1401 Härryda;Hållbarhet;Totalt;Miljö;71,223831915854305
1401 Härryda;Hållbarhet;Totalt;Social;73,376472736620826
1401 Härryda;Livskvalitet;Kvinnor;T1;89,988876529477196
1401 Härryda;Livskvalitet;Kvinnor;T10;80,103873740871904
1401 Härryda;Livskvalitet;Kvinnor;T11;79,988475117763329
1401 Härryda;Livskvalitet;Kvinnor;T12;69,945665747296218
1401 Härryda;Livskvalitet;Kvinnor;T2;49,955106544395456
1401 Härryda;Livskvalitet;Kvinnor;T3;35,051546391752581
1401 Härryda;Livskvalitet;Kvinnor;T4;81,729598051157126
1401 Härryda;Livskvalitet;Kvinnor;T5;63,982110506277721
1401 Härryda;Livskvalitet;Kvinnor;T6;72,564319099292646
1401 Härryda;Livskvalitet;Kvinnor;T7;78,143151584447281
1401 Härryda;Livskvalitet;Kvinnor;T8;-27,706738758070493
1401 Härryda;Livskvalitet;Kvinnor;T9;68,910623295934585
1401 Härryda;Livskvalitet;Män;T1;79,977753058954391
1401 Härryda;Livskvalitet;Män;T10;71,399196916208211
1401 Härryda;Livskvalitet;Män;T11;53,365986569552192
1401 Härryda;Livskvalitet;Män;T12;65,350410459106115
1401 Härryda;Livskvalitet;Män;T2;86,175193881369850
1401 Härryda;Livskvalitet;Män;T3;16,494845360824744
1401 Härryda;Livskvalitet;Män;T4;80,024360535931777
1401 Härryda;Livskvalitet;Män;T5;80,768483489574137
1401 Härryda;Livskvalitet;Män;T6;74,556513949660257
1401 Härryda;Livskvalitet;Män;T7;75,691286810377832
1401 Härryda;Livskvalitet;Män;T8;91,103174329346274
1401 Härryda;Livskvalitet;Män;T9;60,415074557164829
1401 Härryda;Livskvalitet;Totalt;T1;49,225675547917923
1401 Härryda;Livskvalitet;Totalt;T10;75,890310478737064
1401 Härryda;Livskvalitet;Totalt;T11;56,102091012459255
1401 Härryda;Livskvalitet;Totalt;T12;67,541195217825660
1401 Härryda;Livskvalitet;Totalt;T2;67,706193381772167
1401 Härryda;Livskvalitet;Totalt;T3;33,079753738917518
1401 Härryda;Livskvalitet;Totalt;T4;75,020795330848586
1401 Härryda;Livskvalitet;Totalt;T5;82,923195891998432
1401 Härryda;Livskvalitet;Totalt;T6;71,998254669741726
1401 Härryda;Livskvalitet;Totalt;T7;76,993072957608746
1401 Härryda;Livskvalitet;Totalt;T8;31,965221610949051
1401 Härryda;Livskvalitet;Totalt;T9;64,901535787610726
1402 Partille;Hållbarhet;Kvinnor;Ekonomi;28,917483695191109
1402 Partille;Hållbarhet;Kvinnor;Social;69,310221723939122
1402 Partille;Hållbarhet;Män;Ekonomi;42,264015948262816
1402 Partille;Hållbarhet;Män;Social;65,785048835781822
1402 Partille;Hållbarhet;Totalt;Ekonomi;35,930725276208662
1402 Partille;Hållbarhet;Totalt;Miljö;74,565913361446036
1402 Partille;Hållbarhet;Totalt;Social;70,100694667220807
1402 Partille;Livskvalitet;Kvinnor;T1;73,303670745272512
1402 Partille;Livskvalitet;Kvinnor;T10;78,573556448963615
1402 Partille;Livskvalitet;Kvinnor;T11;74,563104227146695
1402 Partille;Livskvalitet;Kvinnor;T12;75,613421904182786
1402 Partille;Livskvalitet;Kvinnor;T2;12,690237454450186
1402 Partille;Livskvalitet;Kvinnor;T3;41,237113402061858
1402 Partille;Livskvalitet;Kvinnor;T4;95,127892813641907
1402 Partille;Livskvalitet;Kvinnor;T5;69,667304286970506
1402 Partille;Livskvalitet;Kvinnor;T6;66,112059723166965
1402 Partille;Livskvalitet;Kvinnor;T7;79,789196566959248
1402 Partille;Livskvalitet;Kvinnor;T8;26,438721008270555
1402 Partille;Livskvalitet;Kvinnor;T9;70,961257676835231
1402 Partille;Livskvalitet;Män;T1;63,292547274749722
1402 Partille;Livskvalitet;Män;T10;66,003319828262875
1402 Partille;Livskvalitet;Män;T11;60,607930822783615
1402 Partille;Livskvalitet;Män;T12;72,113642697881858
1402 Partille;Livskvalitet;Män;T2;76,851164736732073
1402 Partille;Livskvalitet;Män;T3;12,371134020618561
1402 Partille;Livskvalitet;Män;T4;94,762484774665069
1402 Partille;Livskvalitet;Män;T5;80,801898909364411
1402 Partille;Livskvalitet;Män;T6;72,110293104854065
1402 Partille;Livskvalitet;Män;T7;73,598697191401186
1402 Partille;Livskvalitet;Män;T8;102,069808311509675
1402 Partille;Livskvalitet;Män;T9;48,493880903861196
1402 Partille;Livskvalitet;Totalt;T1;32,801761401670134
1402 Partille;Livskvalitet;Totalt;T10;72,070702436554839
1402 Partille;Livskvalitet;Totalt;T11;54,949763493522070
1402 Partille;Livskvalitet;Totalt;T12;73,726169663669666
1402 Partille;Livskvalitet;Totalt;T2;50,480450855228504
1402 Partille;Livskvalitet;Totalt;T3;30,068728522336773
1402 Partille;Livskvalitet;Totalt;T4;95,035105232612594
1402 Partille;Livskvalitet;Totalt;T5;86,325414967917212
1402 Partille;Livskvalitet;Totalt;T6;65,073762515962613
1402 Partille;Livskvalitet;Totalt;T7;76,688718215529903
1402 Partille;Livskvalitet;Totalt;T8;64,316424575036550
1402 Partille;Livskvalitet;Totalt;T9;60,223647249399050
1407 Öckerö;Hållbarhet;Kvinnor;Ekonomi;32,673367876561116
1407 Öckerö;Hållbarhet;Kvinnor;Social;78,510454295730852
1407 Öckerö;Hållbarhet;Män;Ekonomi;50,053281716376624
1407 Öckerö;Hållbarhet;Män;Social;65,341740701670588
1407 Öckerö;Hållbarhet;Totalt;Ekonomi;41,610299600783172
1407 Öckerö;Hållbarhet;Totalt;Miljö;68,182710561557229
1407 Öckerö;Hållbarhet;Totalt;Social;77,950136177692968
1407 Öckerö;Livskvalitet;Kvinnor;T1;100,000000000000000
1407 Öckerö;Livskvalitet;Kvinnor;T10;81,457902613590932
1407 Öckerö;Livskvalitet;Kvinnor;T11;100,484701703608224
1407 Öckerö;Livskvalitet;Kvinnor;T12;87,980352980352990
1407 Öckerö;Livskvalitet;Kvinnor;T2;63,866522734619757
1407 Öckerö;Livskvalitet;Kvinnor;T3;28,865979381443303
1407 Öckerö;Livskvalitet;Kvinnor;T4;90,133982947624858
1407 Öckerö;Livskvalitet;Kvinnor;T5;63,148025207019899
1407 Öckerö;Livskvalitet;Kvinnor;T6;69,368431326053667
1407 Öckerö;Livskvalitet;Kvinnor;T7;97,002109427459686
1407 Öckerö;Livskvalitet;Kvinnor;T8;-13,587812427308515
1407 Öckerö;Livskvalitet;Kvinnor;T9;61,117654997631199
1407 Öckerö;Livskvalitet;Män;T1;91,713014460511673
1407 Öckerö;Livskvalitet;Män;T10;68,986067206540270
1407 Öckerö;Livskvalitet;Män;T11;86,072598225342773
1407 Öckerö;Livskvalitet;Män;T12;61,660409337039766
1407 Öckerö;Livskvalitet;Män;T2;81,582049832466936
1407 Öckerö;Livskvalitet;Män;T3;14,432989690721651
1407 Öckerö;Livskvalitet;Män;T4;89,037758830694273
1407 Öckerö;Livskvalitet;Män;T5;86,318412905372156
1407 Öckerö;Livskvalitet;Män;T6;72,081493480964653
1407 Öckerö;Livskvalitet;Män;T7;98,854139490983471
1407 Öckerö;Livskvalitet;Män;T8;95,489093355622614
1407 Öckerö;Livskvalitet;Män;T9;48,279524520041704
1407 Öckerö;Livskvalitet;Totalt;T1;55,470659281672994
1407 Öckerö;Livskvalitet;Totalt;T10;75,315647288658667
1407 Öckerö;Livskvalitet;Totalt;T11;72,484026481839550
1407 Öckerö;Livskvalitet;Totalt;T12;76,228332356049776
1407 Öckerö;Livskvalitet;Totalt;T2;80,760910122974565
1407 Öckerö;Livskvalitet;Totalt;T3;33,061565234615294
1407 Öckerö;Livskvalitet;Totalt;T4;93,408404791570092
1407 Öckerö;Livskvalitet;Totalt;T5;91,285982686115915
1407 Öckerö;Livskvalitet;Totalt;T6;76,315835906490918
1407 Öckerö;Livskvalitet;Totalt;T7;97,805851741503460
1407 Öckerö;Livskvalitet;Totalt;T8;40,410400127324877
1407 Öckerö;Livskvalitet;Totalt;T9;54,986917139829458
1415 Stenungsund;Hållbarhet;Kvinnor;Ekonomi;28,742654820492387
1415 Stenungsund;Hållbarhet;Kvinnor;Social;65,440354870785484
1415 Stenungsund;Hållbarhet;Män;Ekonomi;43,286943165414861
1415 Stenungsund;Hållbarhet;Män;Social;64,067539844697166
1415 Stenungsund;Hållbarhet;Totalt;Ekonomi;36,312637476791174
1415 Stenungsund;Hållbarhet;Totalt;Miljö;62,259731648665756
1415 Stenungsund;Hållbarhet;Totalt;Social;67,816869882737890
1415 Stenungsund;Livskvalitet;Kvinnor;T1;85,038932146829808
1415 Stenungsund;Livskvalitet;Kvinnor;T10;75,861590863790155
1415 Stenungsund;Livskvalitet;Kvinnor;T11;70,015914785348912
1415 Stenungsund;Livskvalitet;Kvinnor;T12;44,259060685691125
1415 Stenungsund;Livskvalitet;Kvinnor;T2;40,361479889974291
1415 Stenungsund;Livskvalitet;Kvinnor;T3;15,463917525773196
1415 Stenungsund;Livskvalitet;Kvinnor;T4;70,158343483556635
1415 Stenungsund;Livskvalitet;Kvinnor;T5;54,354007612274174
1415 Stenungsund;Livskvalitet;Kvinnor;T6;60,812437806629205
1415 Stenungsund;Livskvalitet;Kvinnor;T7;84,413241290611069
1415 Stenungsund;Livskvalitet;Kvinnor;T8;12,673277023981383
1415 Stenungsund;Livskvalitet;Kvinnor;T9;51,489565189949701
1415 Stenungsund;Livskvalitet;Män;T1;79,977753058954391
1415 Stenungsund;Livskvalitet;Män;T10;65,896577737299282
1415 Stenungsund;Livskvalitet;Män;T11;54,799342600608888
1415 Stenungsund;Livskvalitet;Män;T12;52,978538671473444
1415 Stenungsund;Livskvalitet;Män;T2;80,198051415803022
1415 Stenungsund;Livskvalitet;Män;T3;12,371134020618561
1415 Stenungsund;Livskvalitet;Män;T4;68,209500609013404
1415 Stenungsund;Livskvalitet;Män;T5;70,758246044126707
1415 Stenungsund;Livskvalitet;Män;T6;74,806368500118154
1415 Stenungsund;Livskvalitet;Män;T7;80,765689219156343
1415 Stenungsund;Livskvalitet;Män;T8;94,188799195093097
1415 Stenungsund;Livskvalitet;Män;T9;48,008051938344614
1415 Stenungsund;Livskvalitet;Totalt;T1;61,510972244376113
1415 Stenungsund;Livskvalitet;Totalt;T10;70,846917331170829
1415 Stenungsund;Livskvalitet;Totalt;T11;53,041397085248832
1415 Stenungsund;Livskvalitet;Totalt;T12;48,750809878527285
1415 Stenungsund;Livskvalitet;Totalt;T2;60,430209044097047
1415 Stenungsund;Livskvalitet;Totalt;T3;23,883161512027492
1415 Stenungsund;Livskvalitet;Totalt;T4;59,438729906207321
1415 Stenungsund;Livskvalitet;Totalt;T5;74,929194224293553
1415 Stenungsund;Livskvalitet;Totalt;T6;60,984472422384350
1415 Stenungsund;Livskvalitet;Totalt;T7;82,635717284366564
1415 Stenungsund;Livskvalitet;Totalt;T8;53,602993470148220
1415 Stenungsund;Livskvalitet;Totalt;T9;50,004697175412545
1419 Tjörn;Hållbarhet;Kvinnor;Ekonomi;28,533144974273469
1419 Tjörn;Hållbarhet;Kvinnor;Social;68,104333855845368
1419 Tjörn;Hållbarhet;Män;Ekonomi;50,995387408517963
1419 Tjörn;Hållbarhet;Män;Social;64,649012977267020
1419 Tjörn;Hållbarhet;Totalt;Ekonomi;40,281277880870888
1419 Tjörn;Hållbarhet;Totalt;Miljö;70,935781705715968
1419 Tjörn;Hållbarhet;Totalt;Social;72,742815583906662
1419 Tjörn;Livskvalitet;Kvinnor;T1;91,713014460511673
1419 Tjörn;Livskvalitet;Kvinnor;T10;74,184349522495836
1419 Tjörn;Livskvalitet;Kvinnor;T11;77,227837032963322
1419 Tjörn;Livskvalitet;Kvinnor;T12;81,951350280154628
1419 Tjörn;Livskvalitet;Kvinnor;T2;42,728233899186563
1419 Tjörn;Livskvalitet;Kvinnor;T3;31,958762886597942
1419 Tjörn;Livskvalitet;Kvinnor;T4;67,356881851400743
1419 Tjörn;Livskvalitet;Kvinnor;T5;50,251637642447221
1419 Tjörn;Livskvalitet;Kvinnor;T6;70,448663020703194
1419 Tjörn;Livskvalitet;Kvinnor;T7;74,016067018146231
1419 Tjörn;Livskvalitet;Kvinnor;T8;42,393173427832735
1419 Tjörn;Livskvalitet;Kvinnor;T9;72,698128294905473
1419 Tjörn;Livskvalitet;Män;T1;83,314794215795331
1419 Tjörn;Livskvalitet;Män;T10;64,621107834175632
1419 Tjörn;Livskvalitet;Män;T11;72,336750726901940
1419 Tjörn;Livskvalitet;Män;T12;77,732697556067123
1419 Tjörn;Livskvalitet;Män;T2;83,758914099978313
1419 Tjörn;Livskvalitet;Män;T3;31,958762886597942
1419 Tjörn;Livskvalitet;Män;T4;67,113276492082832
1419 Tjörn;Livskvalitet;Män;T5;83,384801666193567
1419 Tjörn;Livskvalitet;Män;T6;80,194279160276025
1419 Tjörn;Livskvalitet;Män;T7;68,726029156656836
1419 Tjörn;Livskvalitet;Män;T8;93,609493271481341
1419 Tjörn;Livskvalitet;Män;T9;40,173864560100455
1419 Tjörn;Livskvalitet;Totalt;T1;57,457683394199066
1419 Tjörn;Livskvalitet;Totalt;T10;69,493484429736611
1419 Tjörn;Livskvalitet;Totalt;T11;60,424590138742474
1419 Tjörn;Livskvalitet;Totalt;T12;79,655254166123740
1419 Tjörn;Livskvalitet;Totalt;T2;63,670744566828958
1419 Tjörn;Livskvalitet;Totalt;T3;49,072823472284469
1419 Tjörn;Livskvalitet;Totalt;T4;60,626476956567195
1419 Tjörn;Livskvalitet;Totalt;T5;79,636981217286348
1419 Tjörn;Livskvalitet;Totalt;T6;73,460004467723806
1419 Tjörn;Livskvalitet;Totalt;T7;71,465717846436632
1419 Tjörn;Livskvalitet;Totalt;T8;68,250251255162837
1419 Tjörn;Livskvalitet;Totalt;T9;56,491559666181544
1421 Orust;Hållbarhet;Kvinnor;Ekonomi;22,649889591015519
1421 Orust;Hållbarhet;Kvinnor;Social;68,373735533154132
1421 Orust;Hållbarhet;Män;Ekonomi;45,549810013260611
1421 Orust;Hållbarhet;Män;Social;60,072685187940095
1421 Orust;Hållbarhet;Totalt;Ekonomi;34,634015657463252
1421 Orust;Hållbarhet;Totalt;Miljö;70,096562055240852
1421 Orust;Hållbarhet;Totalt;Social;70,966492497018095
1421 Orust;Livskvalitet;Kvinnor;T1;83,314794215795331
1421 Orust;Livskvalitet;Kvinnor;T10;78,990192186594527
1421 Orust;Livskvalitet;Kvinnor;T11;76,715639677130113
1421 Orust;Livskvalitet;Kvinnor;T12;76,833574034660984
1421 Orust;Livskvalitet;Kvinnor;T2;47,436834180225937
1421 Orust;Livskvalitet;Kvinnor;T3;49,484536082474243
1421 Orust;Livskvalitet;Kvinnor;T4;40,682095006090137
1421 Orust;Livskvalitet;Kvinnor;T5;25,477216958573713
1421 Orust;Livskvalitet;Kvinnor;T6;62,662878645902182
1421 Orust;Livskvalitet;Kvinnor;T7;73,232413888467221
1421 Orust;Livskvalitet;Kvinnor;T8;17,648296195056375
1421 Orust;Livskvalitet;Kvinnor;T9;65,150381498762428
1421 Orust;Livskvalitet;Män;T1;75,027808676307004
1421 Orust;Livskvalitet;Män;T10;48,277941847952064
1421 Orust;Livskvalitet;Män;T11;73,367360956314300
1421 Orust;Livskvalitet;Män;T12;73,646113849918208
1421 Orust;Livskvalitet;Män;T2;85,903228610025081
1421 Orust;Livskvalitet;Män;T3;15,463917525773196
1421 Orust;Livskvalitet;Män;T4;40,682095006090137
1421 Orust;Livskvalitet;Män;T5;68,095949999567708
1421 Orust;Livskvalitet;Män;T6;73,931500425936662
1421 Orust;Livskvalitet;Män;T7;69,129629470323835
1421 Orust;Livskvalitet;Män;T8;79,449609288483231
1421 Orust;Livskvalitet;Män;T9;49,069285746471735
1421 Orust;Livskvalitet;Totalt;T1;69,284305634307458
1421 Orust;Livskvalitet;Totalt;T10;63,502751883512509
1421 Orust;Livskvalitet;Totalt;T11;64,711114376802243
1421 Orust;Livskvalitet;Totalt;T12;75,203971752884826
1421 Orust;Livskvalitet;Totalt;T2;65,231346657952400
1421 Orust;Livskvalitet;Totalt;T3;32,646048109965641
1421 Orust;Livskvalitet;Totalt;T4;40,329345640589558
1421 Orust;Livskvalitet;Totalt;T5;63,810120119517194
1421 Orust;Livskvalitet;Totalt;T6;62,540436642757079
1421 Orust;Livskvalitet;Totalt;T7;71,266754051482081
1421 Orust;Livskvalitet;Totalt;T8;49,136383417047959
1421 Orust;Livskvalitet;Totalt;T9;56,908384141548026
1427 Sotenäs;Hållbarhet;Kvinnor;Ekonomi;33,510931783583509
1427 Sotenäs;Hållbarhet;Kvinnor;Social;64,913374061572696
1427 Sotenäs;Hållbarhet;Män;Ekonomi;53,771214595690296
1427 Sotenäs;Hållbarhet;Män;Social;51,787660915602501
1427 Sotenäs;Hållbarhet;Totalt;Ekonomi;43,880284900281850
1427 Sotenäs;Hållbarhet;Totalt;Miljö;67,235442745598363
1427 Sotenäs;Hållbarhet;Totalt;Social;62,039817424431739
1427 Sotenäs;Livskvalitet;Kvinnor;T1;88,375973303670747
1427 Sotenäs;Livskvalitet;Kvinnor;T10;70,514499134179687
1427 Sotenäs;Livskvalitet;Kvinnor;T11;90,506309354432986
1427 Sotenäs;Livskvalitet;Kvinnor;T12;78,753248563031178
1427 Sotenäs;Livskvalitet;Kvinnor;T2;61,386786943382788
1427 Sotenäs;Livskvalitet;Kvinnor;T3;8,247422680412376
1427 Sotenäs;Livskvalitet;Kvinnor;T4;66,504263093788069
1427 Sotenäs;Livskvalitet;Kvinnor;T5;50,725462029696324
1427 Sotenäs;Livskvalitet;Kvinnor;T6;68,859736805073808
1427 Sotenäs;Livskvalitet;Kvinnor;T7;91,931978690003945
1427 Sotenäs;Livskvalitet;Kvinnor;T8;27,607238374649000
1427 Sotenäs;Livskvalitet;Kvinnor;T9;64,674564410841427
1427 Sotenäs;Livskvalitet;Män;T1;73,414905450500555
1427 Sotenäs;Livskvalitet;Män;T10;47,962473818491105
1427 Sotenäs;Livskvalitet;Män;T11;62,251467250251594
1427 Sotenäs;Livskvalitet;Män;T12;86,739148532626814
1427 Sotenäs;Livskvalitet;Män;T2;76,391554361646598
1427 Sotenäs;Livskvalitet;Män;T3;9,278350515463918
1427 Sotenäs;Livskvalitet;Män;T4;66,626065773447024
1427 Sotenäs;Livskvalitet;Män;T5;72,468072402525635
1427 Sotenäs;Livskvalitet;Män;T6;72,554511293680292
1427 Sotenäs;Livskvalitet;Män;T7;87,544335368042056
1427 Sotenäs;Livskvalitet;Män;T8;107,184506432466065
1427 Sotenäs;Livskvalitet;Män;T9;49,442624035697264
1427 Sotenäs;Livskvalitet;Totalt;T1;65,968872521689278
1427 Sotenäs;Livskvalitet;Totalt;T10;57,941612657757801
1427 Sotenäs;Livskvalitet;Totalt;T11;63,266010032914203
1427 Sotenäs;Livskvalitet;Totalt;T12;82,812590489220952
1427 Sotenäs;Livskvalitet;Totalt;T2;67,786701093055328
1427 Sotenäs;Livskvalitet;Totalt;T3;21,065950620050792
1427 Sotenäs;Livskvalitet;Totalt;T4;69,759016881567533
1427 Sotenäs;Livskvalitet;Totalt;T5;77,782723336466802
1427 Sotenäs;Livskvalitet;Totalt;T6;71,364019679812600
1427 Sotenäs;Livskvalitet;Totalt;T7;89,675133821481836
1427 Sotenäs;Livskvalitet;Totalt;T8;68,336618478356442
1427 Sotenäs;Livskvalitet;Totalt;T9;57,878166970210927
1430 Munkedal;Hållbarhet;Kvinnor;Ekonomi;15,400022578756531
1430 Munkedal;Hållbarhet;Kvinnor;Social;63,870490297104375
1430 Munkedal;Hållbarhet;Män;Ekonomi;31,736993786265842
1430 Munkedal;Hållbarhet;Män;Social;52,220971545527469
1430 Munkedal;Hållbarhet;Totalt;Ekonomi;23,955328061626222
1430 Munkedal;Hållbarhet;Totalt;Miljö;70,112819078225527
1430 Munkedal;Hållbarhet;Totalt;Social;61,370114862221051
1430 Munkedal;Livskvalitet;Kvinnor;T1;69,966629588431601
1430 Munkedal;Livskvalitet;Kvinnor;T10;68,620299875869776
1430 Munkedal;Livskvalitet;Kvinnor;T11;67,334842297853655
1430 Munkedal;Livskvalitet;Kvinnor;T12;68,476867335563014
1430 Munkedal;Livskvalitet;Kvinnor;T2;39,779548844432938
1430 Munkedal;Livskvalitet;Kvinnor;T3;39,175257731958766
1430 Munkedal;Livskvalitet;Kvinnor;T4;47,746650426309387
1430 Munkedal;Livskvalitet;Kvinnor;T5;20,791900385960581
1430 Munkedal;Livskvalitet;Kvinnor;T6;61,130176195265271
1430 Munkedal;Livskvalitet;Kvinnor;T7;64,239378512191223
1430 Munkedal;Livskvalitet;Kvinnor;T8;-25,518175514669615
1430 Munkedal;Livskvalitet;Kvinnor;T9;34,626111447828208
1430 Munkedal;Livskvalitet;Män;T1;61,679644048943274
1430 Munkedal;Livskvalitet;Män;T10;27,326197448127473
1430 Munkedal;Livskvalitet;Män;T11;43,125065105458091
1430 Munkedal;Livskvalitet;Män;T12;47,448344228235527
1430 Munkedal;Livskvalitet;Män;T2;78,522769579055165
1430 Munkedal;Livskvalitet;Män;T3;59,793814432989699
1430 Munkedal;Livskvalitet;Män;T4;43,361753958587094
1430 Munkedal;Livskvalitet;Män;T5;30,911978681760601
1430 Munkedal;Livskvalitet;Män;T6;74,223940098007773
1430 Munkedal;Livskvalitet;Män;T7;59,505670875494857
1430 Munkedal;Livskvalitet;Män;T8;84,735817578178469
