Region;Del;Kon;Tema;Varde_stand
22 Västernorrlands län;Livskvalitet;Män;T8;102,7976943337086198
22 Västernorrlands län;Livskvalitet;Män;T9;3,9741447521371400
22 Västernorrlands län;Livskvalitet;Totalt;T1;65,6772645165828379
22 Västernorrlands län;Livskvalitet;Totalt;T10;46,3611676118740164
22 Västernorrlands län;Livskvalitet;Totalt;T11;34,5203266175096033
22 Västernorrlands län;Livskvalitet;Totalt;T12;41,6605477158575042
22 Västernorrlands län;Livskvalitet;Totalt;T2;69,8924731182795682
22 Västernorrlands län;Livskvalitet;Totalt;T3;59,2673020626332772
22 Västernorrlands län;Livskvalitet;Totalt;T4;37,3006426695167690
22 Västernorrlands län;Livskvalitet;Totalt;T5;66,2132327450380274
22 Västernorrlands län;Livskvalitet;Totalt;T6;56,7321287064873232
22 Västernorrlands län;Livskvalitet;Totalt;T7;75,8398251809253168
22 Västernorrlands län;Livskvalitet;Totalt;T8;23,1504506510994084
22 Västernorrlands län;Livskvalitet;Totalt;T9;32,2073942210513309
23 Jämtlands län;Hållbarhet;Kvinnor;Ekonomi;17,7353397854601731
23 Jämtlands län;Hållbarhet;Kvinnor;Social;47,4815116326766002
23 Jämtlands län;Hållbarhet;Män;Ekonomi;77,1182407343875838
23 Jämtlands län;Hållbarhet;Män;Social;52,5529468989144348
23 Jämtlands län;Hållbarhet;Totalt;Ekonomi;21,1273969724539583
23 Jämtlands län;Hållbarhet;Totalt;Miljö;60,8286115199658042
23 Jämtlands län;Hållbarhet;Totalt;Social;59,0724268074523593
23 Jämtlands län;Livskvalitet;Kvinnor;T1;100,0000000000000000
23 Jämtlands län;Livskvalitet;Kvinnor;T10;111,6175348448797564
23 Jämtlands län;Livskvalitet;Kvinnor;T11;75,9845507328218730
23 Jämtlands län;Livskvalitet;Kvinnor;T12;2,0400621860799184
23 Jämtlands län;Livskvalitet;Kvinnor;T2;27,9569892473118209
23 Jämtlands län;Livskvalitet;Kvinnor;T3;33,3333333333333428
23 Jämtlands län;Livskvalitet;Kvinnor;T4;25,6756756756756950
23 Jämtlands län;Livskvalitet;Kvinnor;T5;35,0180107444539459
23 Jämtlands län;Livskvalitet;Kvinnor;T6;76,6502150321051801
23 Jämtlands län;Livskvalitet;Kvinnor;T7;78,0403828762643457
23 Jämtlands län;Livskvalitet;Kvinnor;T8;-93,8443368757445029
23 Jämtlands län;Livskvalitet;Kvinnor;T9;43,7417985415269257
23 Jämtlands län;Livskvalitet;Män;T1;26,6666666666666643
23 Jämtlands län;Livskvalitet;Män;T10;61,1836504986783680
23 Jämtlands län;Livskvalitet;Män;T11;-6,3666839604566787
23 Jämtlands län;Livskvalitet;Män;T12;50,5990193733557021
23 Jämtlands län;Livskvalitet;Män;T2;152,1505376344086073
23 Jämtlands län;Livskvalitet;Män;T3;48,7179487179487154
23 Jämtlands län;Livskvalitet;Män;T4;16,5540540540540668
23 Jämtlands län;Livskvalitet;Män;T5;54,3060317125413761
23 Jämtlands län;Livskvalitet;Män;T6;59,0496808798609294
23 Jämtlands län;Livskvalitet;Män;T7;63,3755369268149309
23 Jämtlands län;Livskvalitet;Män;T8;92,2701740692231169
23 Jämtlands län;Livskvalitet;Män;T9;31,7112751048267967
23 Jämtlands län;Livskvalitet;Totalt;T1;63,4848484833333302
23 Jämtlands län;Livskvalitet;Totalt;T10;85,6268510474585014
23 Jämtlands län;Livskvalitet;Totalt;T11;33,5712477014986774
23 Jämtlands län;Livskvalitet;Totalt;T12;27,2612413298255163
23 Jämtlands län;Livskvalitet;Totalt;T2;91,3978494623655848
23 Jämtlands län;Livskvalitet;Totalt;T3;47,6057857556371076
23 Jämtlands län;Livskvalitet;Totalt;T4;18,1888086113180591
23 Jämtlands län;Livskvalitet;Totalt;T5;64,6201567676836959
23 Jämtlands län;Livskvalitet;Totalt;T6;64,7016384616495372
23 Jämtlands län;Livskvalitet;Totalt;T7;70,7836438328551765
23 Jämtlands län;Livskvalitet;Totalt;T8;0,0000000000000000
23 Jämtlands län;Livskvalitet;Totalt;T9;38,6001297436162218
24 Västerbottens län;Hållbarhet;Kvinnor;Ekonomi;14,3651973843584315
24 Västerbottens län;Hållbarhet;Kvinnor;Social;71,3378986250992568
24 Västerbottens län;Hållbarhet;Män;Ekonomi;88,4767478988240441
24 Västerbottens län;Hållbarhet;Män;Social;63,0168797547797794
24 Västerbottens län;Hållbarhet;Totalt;Ekonomi;44,4107884060752554
24 Västerbottens län;Hållbarhet;Totalt;Miljö;63,1413521750028934
24 Västerbottens län;Hållbarhet;Totalt;Social;73,2706355997664929
24 Västerbottens län;Livskvalitet;Kvinnor;T1;110,0000000000000000
24 Västerbottens län;Livskvalitet;Kvinnor;T10;119,6378906027796489
24 Västerbottens län;Livskvalitet;Kvinnor;T11;126,7274336019900858
24 Västerbottens län;Livskvalitet;Kvinnor;T12;61,3760464003827266
24 Västerbottens län;Livskvalitet;Kvinnor;T2;19,8924731182795824
24 Västerbottens län;Livskvalitet;Kvinnor;T3;43,5897435897435841
24 Västerbottens län;Livskvalitet;Kvinnor;T4;38,1756756756756559
24 Västerbottens län;Livskvalitet;Kvinnor;T5;37,4837706369251933
24 Västerbottens län;Livskvalitet;Kvinnor;T6;71,3293259756679134
24 Västerbottens län;Livskvalitet;Kvinnor;T7;96,9108725739673957
24 Västerbottens län;Livskvalitet;Kvinnor;T8;-31,1428413802122037
24 Västerbottens län;Livskvalitet;Kvinnor;T9;82,8025627100917916
24 Västerbottens län;Livskvalitet;Män;T1;45,0000000000000000
24 Västerbottens län;Livskvalitet;Män;T10;82,6337710492222470
24 Västerbottens län;Livskvalitet;Män;T11;72,1607078814863740
24 Västerbottens län;Livskvalitet;Män;T12;69,8668380770150748
24 Västerbottens län;Livskvalitet;Män;T2;165,0537634408601946
24 Västerbottens län;Livskvalitet;Män;T3;-2,5641025641025665
24 Västerbottens län;Livskvalitet;Män;T4;32,7702702702702666
24 Västerbottens län;Livskvalitet;Män;T5;94,9086412636140011
24 Västerbottens län;Livskvalitet;Män;T6;79,5861140123119810
24 Västerbottens län;Livskvalitet;Män;T7;82,1376837839314362
24 Västerbottens län;Livskvalitet;Män;T8;114,8732230901731413
24 Västerbottens län;Livskvalitet;Män;T9;26,0992991462236432
24 Västerbottens län;Livskvalitet;Totalt;T1;62,9315215375182788
24 Västerbottens län;Livskvalitet;Totalt;T10;100,0000000000000000
24 Västerbottens län;Livskvalitet;Totalt;T11;99,1452991452991483
24 Västerbottens län;Livskvalitet;Totalt;T12;65,8942238698875826
24 Västerbottens län;Livskvalitet;Totalt;T2;94,0860215053763369
24 Västerbottens län;Livskvalitet;Totalt;T3;55,3934943166163194
24 Västerbottens län;Livskvalitet;Totalt;T4;46,3595392376685922
24 Västerbottens län;Livskvalitet;Totalt;T5;83,0965023292507681
24 Västerbottens län;Livskvalitet;Totalt;T6;72,7518496439967493
24 Västerbottens län;Livskvalitet;Totalt;T7;89,4848399378785899
24 Västerbottens län;Livskvalitet;Totalt;T8;43,0136308931494042
24 Västerbottens län;Livskvalitet;Totalt;T9;55,2583267527231996
25 Norrbottens län;Hållbarhet;Kvinnor;Ekonomi;4,9446054104670178
25 Norrbottens län;Hållbarhet;Kvinnor;Social;63,5090286980732515
25 Norrbottens län;Hållbarhet;Män;Ekonomi;70,4007425056188367
25 Norrbottens län;Hållbarhet;Män;Social;31,4668678558556856
25 Norrbottens län;Hållbarhet;Totalt;Ekonomi;36,0459319823154658
25 Norrbottens län;Hållbarhet;Totalt;Miljö;33,7821635330920529
25 Norrbottens län;Hållbarhet;Totalt;Social;51,9095856665277537
25 Norrbottens län;Livskvalitet;Kvinnor;T1;81,6666666666666714
25 Norrbottens län;Livskvalitet;Kvinnor;T10;93,3078039268880985
25 Norrbottens län;Livskvalitet;Kvinnor;T11;70,9327824709804702
25 Norrbottens län;Livskvalitet;Kvinnor;T12;42,0944750059794472
25 Norrbottens län;Livskvalitet;Kvinnor;T2;15,5913978494623571
25 Norrbottens län;Livskvalitet;Kvinnor;T3;15,3846153846153886
25 Norrbottens län;Livskvalitet;Kvinnor;T4;34,7972972972972769
25 Norrbottens län;Livskvalitet;Kvinnor;T5;44,5331399912233650
25 Norrbottens län;Livskvalitet;Kvinnor;T6;89,2311265209819879
25 Norrbottens län;Livskvalitet;Kvinnor;T7;109,0790939067921101
25 Norrbottens län;Livskvalitet;Kvinnor;T8;10,1450134143027260
25 Norrbottens län;Livskvalitet;Kvinnor;T9;45,9798496726075427
25 Norrbottens län;Livskvalitet;Män;T1;18,3333333333333321
25 Norrbottens län;Livskvalitet;Män;T10;44,4181378837026415
25 Norrbottens län;Livskvalitet;Män;T11;64,0206284718845637
25 Norrbottens län;Livskvalitet;Män;T12;58,3076417125090742
25 Norrbottens län;Livskvalitet;Män;T2;165,5913978494623393
25 Norrbottens län;Livskvalitet;Män;T3;-12,8205128205128229
25 Norrbottens län;Livskvalitet;Män;T4;27,0270270270270174
25 Norrbottens län;Livskvalitet;Män;T5;96,6756428723612942
25 Norrbottens län;Livskvalitet;Män;T6;74,3019310068320777
25 Norrbottens län;Livskvalitet;Män;T7;91,2364330242701840
25 Norrbottens län;Livskvalitet;Män;T8;128,8151073859375515
25 Norrbottens län;Livskvalitet;Män;T9;19,2355501835787273
25 Norrbottens län;Livskvalitet;Totalt;T1;54,8757609461024032
25 Norrbottens län;Livskvalitet;Totalt;T10;66,8952689591521477
25 Norrbottens län;Livskvalitet;Totalt;T11;67,4511069299149995
25 Norrbottens län;Livskvalitet;Totalt;T12;50,0000000000000000
25 Norrbottens län;Livskvalitet;Totalt;T2;93,5483870967741780
25 Norrbottens län;Livskvalitet;Totalt;T3;47,6060664550915149
25 Norrbottens län;Livskvalitet;Totalt;T4;37,3104445104351257
25 Norrbottens län;Livskvalitet;Totalt;T5;90,0424524954829621
25 Norrbottens län;Livskvalitet;Totalt;T6;66,3695611484038750
25 Norrbottens län;Livskvalitet;Totalt;T7;100,0000000000000000
25 Norrbottens län;Livskvalitet;Totalt;T8;71,1009127447114082
25 Norrbottens län;Livskvalitet;Totalt;T9;33,3333333333333357
